"cell","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT1","CD9",6.98694062030013e-05,0.280082460916766,0.996,0.948,1
"AT1","EMC4",7.09273086923894e-05,0.428020219429707,0.489,0.26,1
"AT1","C16orf89",7.27231243736642e-05,0.415507662242395,0.222,0.052,1
"AT1","MALAT1",7.29375038567082e-05,-1.11220290809695,0.992,1,1
"AT1","MYEF2",7.64744794752371e-05,-0.354264077007053,0.114,0.292,1
"AT1","CRYAB",7.95186146448282e-05,0.493223852636325,0.341,0.135,1
"AT1","NDUFA6",8.01860675708774e-05,0.463421951407032,0.551,0.312,1
"AT1","ITGAV",8.1154565634923e-05,-0.412976716296828,0.178,0.385,1
"AT1","CBR1",8.35868010040432e-05,0.535565906548943,0.481,0.281,1
"AT1","EFR3B",8.40436351400925e-05,-0.289381225422198,0.093,0.25,1
"AT1","XAF1",8.4510908452582e-05,-0.309268522915897,0.032,0.156,1
"AT1","RPL15",8.4781204498577e-05,0.409613827323822,0.994,0.969,1
"AT1","HSD17B4",8.66202744206126e-05,0.452052341599399,0.47,0.26,1
"AT1","EPCAM",8.66829074023114e-05,0.451526027818291,0.816,0.635,1
"AT1","AC008268.1",8.78226270412367e-05,0.522971196030377,0.269,0.094,1
"AT1","HSDL2",9.13536134011365e-05,0.400876983922431,0.362,0.177,1
"AT1","RAP1A",9.36020755968177e-05,0.402759169500407,0.364,0.156,1
"AT1","SSR4",9.49382022062097e-05,0.414937689874059,0.877,0.76,1
"AT1","RPSA",9.6293356895829e-05,0.414517140376579,0.953,0.854,1
"AT1","HPCAL1",0.000105154063533297,0.486954296916835,0.775,0.594,1
"AT1","MT1F",0.000108121810764611,-0.721331178224237,0.042,0.146,1
"AT1","NDUFS7",0.000109714687316426,0.451668769981353,0.506,0.292,1
"AT1","CORO2A",0.00011070945240824,-0.255036211232191,0.072,0.229,1
"AT1","SRP14",0.000114449560417471,0.313941514268611,0.972,0.917,1
"AT1","LMO7",0.000119705639560424,-0.402009829714875,0.966,0.969,1
"AT1","RPS6",0.000121110260578245,0.366862512809635,0.987,0.948,1
"AT1","SARNP",0.000121242475300539,-0.281255000727574,0.085,0.25,1
"AT1","RPS2",0.00012255573445362,0.400562357407211,0.97,0.896,1
"AT1","MRPL43",0.000123848252453515,0.416148546727586,0.458,0.24,1
"AT1","ISG20",0.000124851930384902,0.494439859721759,0.447,0.229,1
"AT1","SELK",0.000125669534153229,0.41575651002928,0.477,0.271,1
"AT1","UBTD1",0.000126553723547641,0.412492199638977,0.407,0.198,1
"AT1","BTF3",0.000128625458389868,0.378242889893376,0.951,0.885,1
"AT1","BCAT1",0.000128975448179432,-0.376588260804871,0.167,0.312,1
"AT1","ACAT1",0.000137475489835283,0.359751590412916,0.299,0.115,1
"AT1","TACC2",0.000137947493068831,0.553500614381546,0.619,0.427,1
"AT1","PIK3IP1",0.000138154358053044,0.372170849666984,0.299,0.135,1
"AT1","MAST4",0.000138658857511917,-0.373693959208859,0.144,0.302,1
"AT1","RNASE4",0.000139788941889658,0.364606346541227,0.324,0.135,1
"AT1","FAM127B",0.000140031625192397,0.418987631292293,0.468,0.25,1
"AT1","EGLN2",0.000140664953035728,0.384858440077009,0.43,0.208,1
"AT1","MPRIP",0.000141340707773685,-0.297680548640685,0.235,0.302,1
"AT1","ECE1",0.000142115163886244,-0.35053243090642,0.095,0.25,1
"AT1","FIS1",0.000144388138485529,0.444108964653869,0.699,0.521,1
"AT1","ATF3",0.000146743815854225,-0.754025022076443,0.462,0.635,1
"AT1","RPS10",0.000148771002869973,0.367369863403163,0.96,0.917,1
"AT1","SRRM2",0.00015053286206152,-0.395790634090533,0.561,0.646,1
"AT1","GGTLC1",0.000156505058753029,0.610108642475482,0.612,0.417,1
"AT1","SNX18",0.000157344646139084,-0.319375619740004,0.074,0.229,1
"AT1","MPC2",0.000167492839902776,0.393160364690494,0.339,0.146,1
"AT1","IER3IP1",0.000168665146592818,0.391354406228158,0.413,0.198,1
"AT1","ARHGEF7",0.000169192043008709,-0.312277924853643,0.159,0.354,1
"AT1","ALKBH7",0.000170568112756011,0.30975698483629,0.434,0.219,1
"AT1","YWHAH",0.000170871171068254,0.481191997259445,0.617,0.5,1
"AT1","XPO4",0.000184804216532292,-0.389020860179111,0.203,0.365,1
"AT1","PSMB6",0.000189716989156946,0.452939107531431,0.568,0.375,1
"AT1","PFN1",0.000190296220792292,0.342673952422487,0.989,0.938,1
"AT1","MDH2",0.000194505514235742,0.398428916001674,0.538,0.312,1
"AT1","PSME1",0.000200472187884609,0.334587666858828,0.79,0.594,1
"AT1","PIEZO1",0.00020270875343734,-0.444873925417036,0.246,0.448,1
"AT1","FSTL1",0.000209606991737384,-0.36679063373739,0.165,0.354,1
"AT1","GNB2",0.000217081755340967,0.420764957554723,0.731,0.594,1
"AT1","TAPBP",0.000217614582556459,-0.400440123065886,0.419,0.615,1
"AT1","CEACAM6",0.000218119119314025,0.397530756846679,0.936,0.812,1
"AT1","KCNT2",0.000218617036524897,-0.317083079863201,0.076,0.208,1
"AT1","STAT1",0.000218629046372689,-0.383769525354394,0.206,0.375,1
"AT1","MIDN",0.000221467522428266,-0.340005958114207,0.146,0.323,1
"AT1","GPRC5A",0.000222134432435155,-0.373983915953882,0.96,0.99,1
"AT1","GLTSCR2",0.000224970703310323,0.414661258556699,0.409,0.198,1
"AT1","ANXA3",0.000225517920008894,0.409901238744427,0.909,0.812,1
"AT1","H2AFJ",0.0002312110082397,0.321602025264347,0.591,0.365,1
"AT1","LPIN2",0.000233771597886197,0.40795183872073,0.434,0.24,1
"AT1","CSPG5",0.000241116854036024,-0.256874332252799,0.055,0.156,1
"AT1","NABP1",0.000245005680244492,-0.292099516377385,0.066,0.208,1
"AT1","RPL23A",0.000247089614280785,0.348563927191156,0.977,0.917,1
"AT1","SSR2",0.00025949184252409,0.375856126065869,0.718,0.615,1
"AT1","MT-ND1",0.000271962532637748,-0.558540835297414,0.989,1,1
"AT1","CLIC5",0.000285192138364459,-0.407043592026119,0.648,0.792,1
"AT1","PNPLA2",0.000290513593588787,0.3910298769183,0.72,0.51,1
"AT1","RAB32",0.000291148574074361,0.364175551620623,0.394,0.333,1
"AT1","NACA",0.000293705678933198,0.270980139751371,0.981,0.906,1
"AT1","RPS16",0.000296282765982256,0.344822480139835,0.972,0.906,1
"AT1","NOD1",0.000302817327306248,-0.329158780113853,0.117,0.25,1
"AT1","RAC1",0.000304328619209573,0.37374604282994,0.949,0.906,1
"AT1","RBX1",0.000311468767936158,0.403231332830064,0.765,0.573,1
"AT1","ADD1",0.000314687255982683,-0.361245677418151,0.373,0.583,1
"AT1","SFTA3",0.000329193963537976,0.305184521131736,0.814,0.812,1
"AT1","SFN",0.000336817456337003,-0.976589041217118,0.301,0.344,1
"AT1","SIK2",0.000337571735702255,-0.339100476020666,0.218,0.344,1
"AT1","CHCHD5",0.000338271331138105,0.34669543758747,0.299,0.125,1
"AT1","EIF3F",0.000341419293381116,0.388210860931252,0.608,0.438,1
"AT1","RHOBTB3",0.000343702127880899,0.490565550469214,0.519,0.333,1
"AT1","PSMD8",0.000354258789291299,0.411977699529786,0.492,0.302,1
"AT1","RNF213",0.000366797679410817,-0.497705156948679,0.492,0.583,1
"AT1","MT-CYB",0.000366967254292555,-0.6176191173662,0.996,1,1
"AT1","COX7A2",0.00037067006996293,0.287281952080471,0.919,0.802,1
"AT1","PTRHD1",0.000378316201464203,0.379254331554917,0.337,0.146,1
"AT1","UBA7",0.000379006650802906,-0.284481050885826,0.125,0.292,1
"AT1","PLP2",0.000381264576164996,0.415552196052369,0.638,0.427,1
"AT1","SRSF7",0.000384904884429271,-0.643432753019365,0.517,0.594,1
"AT1","AGR2",0.000387004946649701,0.359959456567139,0.169,0.042,1
"AT1","CKB",0.000412841149138012,0.531420541764657,0.78,0.698,1
"AT1","DUT",0.000419154864268792,0.369158959134879,0.439,0.229,1
"AT1","SAMD4A",0.000427802979588105,-0.326720221592039,0.114,0.24,1
"AT1","EFNA1",0.000430664706040634,0.415415970657727,0.814,0.646,1
"AT1","PCBD1",0.000431438186669962,0.390733300693412,0.462,0.25,1
"AT1","COL8A1",0.000440777384354491,-0.54697145330959,0.608,0.667,1
"AT1","NAA20",0.000446876420880294,0.332278122543471,0.375,0.177,1
"AT1","CAV2",0.000457641357900834,0.395607265364516,0.934,0.844,1
"AT1","ANXA1",0.000459275883699077,-0.56745736147694,0.964,0.948,1
"AT1","HIST1H1C",0.000464220065955304,0.437080774598791,0.396,0.24,1
"AT1","VPS29",0.000486843774584706,0.36851197111214,0.47,0.26,1
"AT1","MRPS24",0.000494670513822407,0.358666585317236,0.322,0.146,1
"AT1","ARPC3",0.000499691072183691,0.347063180405888,0.896,0.844,1
"AT1","EIF3I",0.00050020198777005,0.318044205851158,0.322,0.135,1
"AT1","SLC40A1",0.000508777647200956,-0.466103524917766,0.492,0.562,1
"AT1","VAPA",0.000521726834383775,0.336793341959201,0.852,0.729,1
"AT1","RFX2",0.000527844995153192,-0.303327111781827,0.059,0.177,1
"AT1","ESD",0.000551187323425925,0.329407427753148,0.447,0.24,1
"AT1","NDUFB2",0.000562636814633912,0.347777745730541,0.89,0.76,1
"AT1","DAB2IP",0.000594134866243318,0.347187703638461,0.318,0.177,1
"AT1","HBB",0.000600309496411303,3.01708436901547,0.18,0.042,1
"AT1","LSM14A",0.000614660916468305,0.300457340828204,0.273,0.104,1
"AT1","HLA-C",0.000615133332968579,0.383694173012046,0.998,0.979,1
"AT1","TNNC1",0.000620074233524265,0.399910807191377,0.788,0.604,1
"AT1","TANC1",0.000629770157192757,-0.352930409206148,0.282,0.458,1
"AT1","ANG",0.0006380526833069,0.318119356003064,0.256,0.094,1
"AT1","KLK11",0.000649101882266503,0.502500340529183,0.398,0.281,1
"AT1","SRSF6",0.00065247407476811,-0.322427210976371,0.157,0.292,1
"AT1","CXCL2",0.000668911334277385,-0.695974784084952,0.182,0.333,1
"AT1","ADCY9",0.00067248361385899,-0.273296390013726,0.114,0.26,1
"AT1","LAMTOR1",0.000672570661956134,0.416193571149558,0.498,0.333,1
"AT1","RPS9",0.000678585185110938,0.383040934885902,0.972,0.927,1
"AT1","BRK1",0.000694308004240867,0.36825079359974,0.676,0.521,1
"AT1","RPL12",0.000702644164689896,0.290823099780422,0.992,0.979,1
"AT1","GAS6",0.000704392296847458,-0.406416188181566,0.744,0.875,1
"AT1","COX6B1",0.000707924091460597,0.277759177961965,0.917,0.802,1
"AT1","TM4SF1",0.000713271406880742,-0.621896820123318,0.623,0.75,1
"AT1","RASSF4",0.000719142038665452,-0.324925384831567,0.159,0.312,1
"AT1","STT3B",0.000728638409301672,-0.312697584281408,0.25,0.448,1
"AT1","TLN1",0.000741324471976188,0.285622728158781,0.449,0.25,1
"AT1","PRDX2",0.00074207861182997,0.386390097093396,0.489,0.292,1
"AT1","BAX",0.000745948957497462,-0.256392340150053,0.237,0.281,1
"AT1","PDLIM1",0.000746426630070172,-0.409689316208804,0.46,0.573,1
"AT1","ARL16",0.000760511178385092,-0.297680548640685,0.275,0.375,1
"AT1","SYPL1",0.000768375580029377,0.327061854065826,0.511,0.302,1
"AT1","ACTG1",0.000769188461204697,0.345223052759458,0.998,1,1
"AT1","PLAUR",0.000771643791847381,-0.410427973305049,0.087,0.146,1
"AT1","SEPT9",0.000778730716931098,-0.259751093008363,0.047,0.156,1
"AT1","RAN",0.000791990410594741,0.33929533733958,0.79,0.708,1
"AT1","PRKRA",0.000809985938666697,0.302927132957307,0.248,0.094,1
"AT1","PPP1CA",0.000810379461391881,0.398761674449346,0.47,0.281,1
"AT1","SHROOM4",0.000815044543674802,-0.26476592616795,0.095,0.24,1
"AT1","SSNA1",0.000817345487664967,0.387285577319202,0.466,0.281,1
"AT1","PON2",0.000823805259603812,-0.331052006640028,0.686,0.781,1
"AT1","PEF1",0.000831778955696982,0.353472231774937,0.472,0.271,1
"AT1","BCO2",0.000835141685923719,-0.274410769317838,0.044,0.125,1
"AT1","IL18",0.000845130212400566,-0.364656243559175,0.375,0.583,1
"AT1","PLEKHH2",0.000876683811409585,-0.348733214765267,0.167,0.323,1
"AT1","MIR222HG",0.000877028475058374,-0.435930487018405,0.076,0.198,1
"AT1","ANOS1",0.000884381128347984,-0.530983744187583,0.581,0.625,1
"AT1","SDHD",0.000927981925353621,0.432001319065145,0.449,0.271,1
"AT1","PABPN1",0.000929698204651624,-0.382377713215966,0.242,0.406,1
"AT1","WSB1",0.000935422595046081,-0.628298226234188,0.875,0.885,1
"AT1","DGCR6L",0.000935682611974882,0.282650503348825,0.214,0.073,1
"AT1","NPNT",0.00093693757319241,0.408980373797446,0.617,0.417,1
"AT1","CACNA2D2",0.000956956919246293,0.274400660783739,0.472,0.271,1
"AT1","FXYD3",0.00095946935765257,0.36643448011784,0.864,0.75,1
"AT1","LRRN4",0.000964639118604948,0.374230371845279,0.269,0.115,1
"AT1","PDCD6",0.000980969023476412,0.36093899380578,0.458,0.26,1
"AT1","AK3",0.000986453696796602,0.362090539729009,0.343,0.177,1
"AT1","DHCR24",0.0009989977951259,-0.304174310726185,0.64,0.656,1
"AT1","TRA2A",0.00100585454936282,-0.411949117161466,0.212,0.333,1
"AT1","PSMG2",0.00101707486097099,0.349510252255812,0.362,0.188,1
"AT1","TMEM9",0.00102533981168142,0.383855211775524,0.415,0.229,1
"AT1","ALDH3B1",0.00103307124269943,0.386409161574045,0.523,0.385,1
"AT1","CNBP",0.00103526223339653,0.362202878629108,0.811,0.708,1
"AT1","SLC25A4",0.00103829421383256,0.357329449608728,0.445,0.26,1
"AT1","LINC00493",0.00103878594396558,0.296270735307726,0.528,0.323,1
"AT1","CCND1",0.00105467201492136,-0.452147682037216,0.494,0.615,1
"AT1","MRPS6",0.00108186948151746,0.322905861811192,0.324,0.146,1
"AT1","TKT",0.001094419181045,0.370250716975093,0.833,0.76,1
"AT1","RSL24D1",0.00112071627591036,0.354129549944922,0.371,0.198,1
"AT1","PSMB1",0.0011245478577369,0.370697960268108,0.708,0.552,1
"AT1","TRAM1",0.00113027615434503,-0.495669847359916,0.697,0.792,1
"AT1","DAD1",0.00113347557511818,0.358578920795068,0.797,0.635,1
"AT1","DDX3X",0.00116412667033479,-0.363914247040772,0.318,0.406,1
"AT1","AKR7A2",0.00116558507637966,0.295920870354344,0.278,0.115,1
"AT1","GIPC1",0.00116687988955849,-0.337426727433441,0.331,0.458,1
"AT1","CYB5D2",0.00117044609118755,-0.329263193850565,0.047,0.115,1
"AT1","RER1",0.00120282830602349,0.370816276997653,0.447,0.26,1
"AT1","RPL3",0.00124920965851265,0.369193149867089,0.981,0.958,1
"AT1","C1orf43",0.00127492395722588,0.363794845941257,0.506,0.323,1
"AT1","GNG5",0.0012843257113871,0.291430610700331,0.97,0.917,1
"AT1","PHLDA2",0.00129714229235181,-0.402269449917885,0.072,0.198,1
"AT1","DCTN3",0.00130867383659926,0.318476573684065,0.347,0.167,1
"AT1","FAM193B",0.00131308082857986,-0.253625368562749,0.102,0.198,1
"AT1","BAG3",0.00131400803011021,-0.630986033520199,0.153,0.25,1
"AT1","RGS16",0.00131436336416865,-0.375049104029002,0.178,0.312,1
"AT1","DDRGK1",0.00131708099800249,0.270943215265723,0.475,0.281,1
"AT1","WDR6",0.00132021313391214,-0.354264077007052,0.263,0.385,1
"AT1","RASEF",0.00132515037900973,-0.272540986362177,0.078,0.208,1
"AT1","PDLIM2",0.00134337577208019,0.445730454790703,0.672,0.521,1
"AT1","GOLGA8A",0.00137035955203353,-0.380594185926278,0.297,0.458,1
"AT1","C15orf48",0.00137801142238116,-0.283093012417639,0.038,0.104,1
"AT1","PAWR",0.00140975044889729,-0.311530527401709,0.229,0.333,1
"AT1","PICALM",0.00142531298958205,-0.269416696421964,0.133,0.292,1
"AT1","EID1",0.00145209217885774,0.386974006861921,0.68,0.521,1
"AT1","TINAGL1",0.00145500882765465,-0.359390120839669,0.36,0.406,1
"AT1","HNRNPU-AS1",0.00146407547804838,-0.292347104337644,0.097,0.24,1
"AT1","RPL27A",0.00147472192477657,0.280166302435421,0.869,0.75,1
"AT1","GLUL",0.00148209284682828,0.329717218400868,0.797,0.698,1
"AT1","KRT15",0.00150487949340789,0.31021876335763,0.199,0.062,1
"AT1","CORO1C",0.00153507728914963,-0.354264077007053,0.172,0.333,1
"AT1","MRPS23",0.00155105603043398,0.328504614806984,0.29,0.125,1
"AT1","ECH1",0.00157850978256328,0.382113292273215,0.528,0.344,1
"AT1","CCDC64B",0.00158335671908184,-0.259925626645267,0.097,0.24,1
"AT1","PRDX6",0.00158708168739372,0.406068104530982,0.79,0.677,1
"AT1","RNF8",0.0015957989020047,-0.273657319434169,0.117,0.26,1
"AT1","PSMA7",0.00159661867733671,0.32202036536425,0.799,0.667,1
"AT1","ESAM",0.00161050943629606,0.263974578588402,0.195,0.083,1
"AT1","PA2G4",0.00161519079289615,0.331063644108384,0.339,0.177,1
"AT1","COX5B",0.00166291417940641,0.306180506847739,0.926,0.844,1
"AT1","LPCAT1",0.00167699382448466,-0.347383165516967,0.451,0.646,1
"AT1","PARD6B",0.00168981015607695,-0.34348423825381,0.405,0.49,1
"AT1","TSPAN4",0.00169121007624525,0.387683849038309,0.619,0.49,1
"AT1","KRT10",0.00175907740995106,0.355640744744498,0.532,0.417,1
"AT1","CLIP4",0.00178547662870642,-0.290133739587337,0.157,0.312,1
"AT1","MAT2B",0.0017932717403439,0.261286743547527,0.275,0.115,1
"AT1","EBPL",0.00184580128349903,0.336863980931031,0.489,0.312,1
"AT1","CD55",0.00187904534047321,0.368358800977056,0.998,0.969,1
"AT1","TOM1L2",0.00188742284754592,-0.283874749115655,0.248,0.344,1
"AT1","TSPAN3",0.0019304924603512,0.353515650480558,0.765,0.719,1
"AT1","RRAGA",0.00195925120169857,0.257411422498334,0.339,0.167,1
"AT1","TPR",0.00198809823917131,0.32650326187819,0.375,0.219,1
"AT1","PNRC2",0.00200774899049569,0.288974263172923,0.462,0.271,1
"AT1","CCDC115",0.00204101228144566,0.289466199342347,0.263,0.125,1
"AT1","NOL7",0.00209867498119677,0.319224844583225,0.424,0.24,1
"AT1","SCNN1A",0.00210538660587231,0.387293684055401,0.672,0.531,1
"AT1","SLC25A6",0.00215635585541815,0.271412613363532,0.888,0.792,1
"AT1","HSPG2",0.00217508218637758,-0.32694514314588,0.534,0.646,1
"AT1","ARF1",0.00219077930898709,0.318232772240158,0.847,0.76,1
"AT1","ZDHHC21",0.00226978508645705,-0.336154696455321,0.176,0.302,1
"AT1","DAZAP2",0.00228836580674274,0.352948869729466,0.758,0.635,1
"AT1","MKNK2",0.00228982347175718,0.333143888864038,0.383,0.271,1
"AT1","ZRANB2",0.00229254794077269,-0.344139859733345,0.386,0.49,1
"AT1","COPE",0.00238022867118095,0.346175641134039,0.487,0.302,1
"AT1","DDT",0.00240113967907303,0.348813454402843,0.5,0.312,1
"AT1","ARHGDIA",0.00244802130450941,0.349918042819856,0.523,0.385,1
"AT1","ITPKC",0.00246319603700422,-0.281255000727574,0.085,0.208,1
"AT1","MLX",0.0024673493331686,0.359977180202308,0.394,0.24,1
"AT1","LTBP3",0.00250084789035937,-0.342961427941551,0.292,0.427,1
"AT1","GHITM",0.00251350830209773,0.374945404474969,0.451,0.281,1
"AT1","PERP",0.00254554339048474,0.396216323633635,0.693,0.562,1
"AT1","TARBP1",0.0025530027298638,-0.259641187621511,0.104,0.24,1
"AT1","C6orf226",0.0026608551406787,0.250523402070353,0.229,0.094,1
"AT1","XRCC6",0.00270161709184542,0.33745363300782,0.477,0.292,1
"AT1","RBM25",0.00271334733269133,-0.356716018937637,0.388,0.531,1
"AT1","GOLGA8B",0.00276899696429278,-0.386581053229616,0.468,0.604,1
"AT1","YBX1",0.00279554390784444,0.266631442770592,0.958,0.927,1
"AT1","COMT",0.00290874248830952,0.354860061885089,0.665,0.5,1
"AT1","CTNND1",0.00293821975845922,-0.258306310306541,0.581,0.604,1
"AT1","RPL7",0.00297013073838509,0.298312989204764,0.9,0.865,1
"AT1","TUFM",0.00303491093286505,0.335195885687773,0.504,0.323,1
"AT1","DDX5",0.00306103474286748,-0.338677920512876,0.966,0.969,1
"AT1","TAGLN",0.00314385450790288,-0.541663482604713,0.288,0.448,1
"AT1","NCL",0.00316911939500028,0.365731049765821,0.604,0.479,1
"AT1","CRYZ",0.00327431423656337,0.285309709748866,0.345,0.177,1
"AT1","WNK1",0.00327490894569033,-0.348085502077928,0.441,0.521,1
"AT1","MRPL18",0.00328162500783858,0.268223616264786,0.371,0.198,1
"AT1","PPIB",0.00329601555505501,0.285787705400141,0.93,0.875,1
"AT1","PITHD1",0.00338014767735662,0.271898919381086,0.258,0.115,1
"AT1","CDC37",0.00338530773655001,-0.326062350010507,0.475,0.615,1
"AT1","PMM1",0.00340252209960252,0.344767446741231,0.35,0.188,1
"AT1","TACC1",0.00341926023964759,-0.350963972538979,0.54,0.625,1
"AT1","POLR1D",0.00347490368423776,0.330076891821257,0.519,0.344,1
"AT1","POLR2J3",0.00348216774907381,-0.271778685197928,0.136,0.25,1
"AT1","SH3YL1",0.0035134257939738,0.273172352665035,0.405,0.323,1
"AT1","PLEKHA5",0.00352202607681856,-0.252670813723119,0.174,0.271,1
"AT1","ATP6V0E1",0.00354639902942749,0.325779977470448,0.869,0.76,1
"AT1","ATP2A2",0.00356100184567513,-0.290436876314061,0.178,0.323,1
"AT1","ATP8A1",0.00356342996180608,0.374514790135283,0.356,0.208,1
"AT1","VPS37B",0.00363831662070404,-0.297680548640685,0.229,0.375,1
"AT1","DHRS4",0.00365107792189921,0.274681915300838,0.311,0.156,1
"AT1","RAB31",0.00365261448371559,-0.299229335736171,0.47,0.51,1
"AT1","C7orf55",0.00365751453315804,0.329451406324411,0.32,0.177,1
"AT1","KDM2A",0.00365909701194406,-0.261286311380286,0.14,0.271,1
"AT1","PEG10",0.00365973211009712,0.442417935010484,0.375,0.208,1
"AT1","C19orf43",0.00369494058325959,0.301282631389789,0.678,0.552,1
"AT1","ARHGEF26",0.00375684022501737,-0.312984678715374,0.648,0.812,1
"AT1","MALL",0.00379421784878055,0.380976747042325,0.451,0.354,1
"AT1","KRT19",0.00380856605152262,0.376739650457796,0.964,0.917,1
"AT1","AQP5",0.00383611046074003,0.541771248781256,0.292,0.146,1
"AT1","SPINT2",0.0038482946645131,0.300479254462048,0.875,0.76,1
"AT1","NCBP3",0.00385753985849237,-0.255717255536994,0.191,0.281,1
"AT1","BLVRA",0.0039187847164471,0.31018235419055,0.367,0.229,1
"AT1","PMVK",0.00397766111421181,0.333537543041344,0.415,0.26,1
"AT1","JUNB",0.00398658801801399,-0.43571929593261,0.678,0.802,1
"AT1","MT-ATP6",0.0040274746638022,-0.458145220833932,0.989,1,1
"AT1","PGD",0.0040384259625048,0.278431034498205,0.237,0.104,1
"AT1","ARL8B",0.004058504362083,0.323676189340871,0.434,0.26,1
"AT1","MEAF6",0.00409831122008522,0.304355465439413,0.547,0.365,1
"AT1","HCFC1R1",0.00411491572153161,0.360038294515785,0.551,0.375,1
"AT1","SCGB3A2",0.00412955642832618,-0.72914359583264,0.093,0.219,1
"AT1","LRRFIP2",0.00420941029600263,-0.350147968534821,0.239,0.354,1
"AT1","TOMM20",0.00425384342010344,0.344088307698944,0.555,0.406,1
